,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,time_s,phase,color
938,0 days 02:36:40.000000000,4bb859,40.91345835540254,28.22113037109375,185.5089629221227,126.99700953827423,-15.930879999999998,PGT13K  ,False,False,False,6434.0,4853.940000000001,5082.540000000001,1602470209.428,1602470209.812,9400.0,DE,3
939,0 days 02:36:50.000000000,4bb859,40.90326341532045,28.238983154296875,184.78854259469767,126.96560320189907,-16.256,PGT13K  ,False,False,False,6434.0,4693.92,4922.52,1602470219.695,1602470219.695,9410.0,DE,3
940,0 days 02:37:00.000000000,4bb859,40.893068475238344,28.256960782137785,185.6116518514856,126.7746165038875,-11.05408,PGT13K  ,False,False,False,6434.0,4549.14,4762.5,1602470229.748,1602470229.9120002,9420.0,DE,3
941,0 days 02:37:10.000000000,4bb859,40.88329250529661,28.274064497514203,184.4796470917992,126.837942390087,-7.80288,PGT13K  ,False,False,False,6434.0,4450.08,4663.44,1602470239.577,1602470239.796,9430.0,DE,3
942,0 days 02:37:20.000000000,4bb859,40.8731689453125,28.29180908203125,181.907427497509,126.83749053419064,-7.477760000000001,PGT13K  ,False,False,False,6434.0,4373.88,4579.62,1602470249.843,1602470249.843,9440.0,DE,3
943,0 days 02:37:30.000000000,4bb859,40.86355590820313,28.30877685546875,178.61507533544452,126.80388871247531,-17.231360000000002,PGT13K  ,False,False,False,6434.0,4259.58,4465.32,1602470259.673,1602470259.673,9450.0,DE,3
944,0 days 02:37:40.000000000,4bb859,40.85354562533104,28.32631197842685,181.08501874284386,127.03266930883714,-13.98016,PGT13K  ,False,False,False,6434.0,4091.94,4297.68,1602470269.938,1602470269.938,9460.0,DE,3
945,0 days 02:37:50.000000000,4bb859,40.84382629394531,28.34326171875,181.49595985393086,126.93485881927076,-14.305280000000002,PGT13K  ,False,False,False,6434.0,3962.4,4152.9,1602470279.9889998,1602470279.9889998,9470.0,DE,3
946,0 days 02:38:00.000000000,4bb859,40.834971282441735,28.361018787730824,183.45176909498431,119.944170161131,-15.280640000000002,PGT13K  ,False,False,False,6434.0,3810.0,3992.88,1602470289.766,1602470289.982,9480.0,DE,3
947,0 days 02:38:10.000000000,4bb859,40.82845396914725,28.38130604137074,185.29484487081848,108.28403842690912,-13.65504,PGT13K  ,False,False,False,6434.0,3665.22,3848.1,1602470299.821,1602470299.821,9490.0,DE,3
948,0 days 02:38:20.000000000,4bb859,40.82524186473782,28.403153852982953,186.90749503051273,97.75096104053043,-12.354560000000001,PGT13K  ,False,False,False,6434.0,3535.680000000001,3703.32,1602470309.8620002,1602470309.8620002,9500.0,DE,3
949,0 days 02:38:30.000000000,4bb859,40.82333322298729,28.425126509232953,184.74915312301144,96.23448009554123,-4.8768,PGT13K  ,False,False,False,6434.0,3451.86,3619.5,1602470319.911,1602470319.911,9510.0,DE,3
950,0 days 02:38:40.000000000,4bb859,40.82156423795021,28.44641251997514,180.6020854748536,96.21402949099158,-3.90144,PGT13K  ,False,False,False,6434.0,3406.1400000000012,3573.78,1602470329.965,1602470329.965,9520.0,DE,3
951,0 days 02:38:50.000000000,4bb859,40.81988525390625,28.466552734375,176.0000066039601,96.37718062360737,-4.22656,PGT13K  ,False,False,False,6434.0,3368.04,3520.44,1602470339.577,1602470339.577,9530.0,DE,3
952,0 days 02:39:00.000000000,4bb859,40.818119372351696,28.487361561168324,169.86626165733975,96.60846433831688,-4.8768,PGT13K  ,False,False,False,6434.0,3322.32,3482.34,1602470349.841,1602470349.841,9540.0,DE,3
953,0 days 02:39:10.000000000,4bb859,40.81645202636719,28.5062255859375,163.16392547161516,96.69928315535965,-4.55168,PGT13K  ,False,False,False,6434.0,3276.6000000000013,3429.0000000000005,1602470359.452,1602470359.89,9550.0,DE,3
954,0 days 02:39:20.000000000,4bb859,40.81466674804688,28.5260009765625,158.50553109951323,96.70983680775691,-8.45312,PGT13K  ,False,False,False,6434.0,3215.6400000000012,3368.0400000000004,1602470369.938,1602470369.938,9560.0,DE,3
955,0 days 02:39:30.000000000,4bb859,40.8131103515625,28.54345703125,155.89096292935756,96.63251461513849,-10.72896,PGT13K  ,False,False,False,6434.0,3124.200000000001,3268.9800000000005,1602470379.332,1602470379.55,9570.0,DE,3
956,0 days 02:39:40.000000000,4bb859,40.81146240234375,28.56176896528764,154.41891686303725,96.8882582769947,-10.72896,PGT13K  ,False,False,False,6434.0,3017.52,3162.3,1602470389.371,1602470389.5979998,9580.0,DE,3
957,0 days 02:39:50.000000000,4bb859,40.809739969544495,28.58055808327415,152.3761938734511,96.98105740682982,-9.7536,PGT13K  ,False,False,False,6434.0,2910.84,3055.6200000000013,1602470399.8720002,1602470399.8720002,9590.0,DE,3
958,0 days 02:40:00.000000000,4bb859,40.80812072753906,28.59783935546875,150.78212347144213,96.85830072377199,-10.72896,PGT13K  ,False,False,False,6434.0,2804.160000000001,2948.94,1602470409.651,1602470409.7029998,9600.0,DE,3
959,0 days 02:40:10.000000000,4bb859,40.80648131289725,28.615951538085927,148.67787612346496,96.75616449486161,-9.42848,PGT13K  ,False,False,False,6434.0,2705.1,2842.26,1602470419.971,1602470419.971,9610.0,DE,3
960,0 days 02:40:20.000000000,4bb859,40.80496215820313,28.63323974609375,147.02661918111454,96.42874774882984,-11.3792,PGT13K  ,False,False,False,6434.0,2598.42,2743.2000000000007,1602470429.794,1602470429.794,9620.0,DE,3
961,0 days 02:40:30.000000000,4bb859,40.8035019696769,28.650158968838767,147.0851085892869,96.62788540132351,-13.329920000000001,PGT13K  ,False,False,False,6434.0,2476.5,2621.28,1602470439.617,1602470439.842,9630.0,DE,3
962,0 days 02:40:40.000000000,4bb859,40.80196574582892,28.66763721812855,147.59612635398227,96.60483549675399,-13.329920000000001,PGT13K  ,False,False,False,6434.0,2339.34,2468.88,1602470449.664,1602470449.883,9640.0,DE,3
963,0 days 02:40:50.000000000,4bb859,40.80038296974311,28.685427579012785,147.1453733383229,96.8268623384737,-10.40384,PGT13K  ,False,False,False,6434.0,2217.42,2339.34,1602470459.9329998,1602470459.9329998,9650.0,DE,3
964,0 days 02:41:00.000000000,4bb859,40.79889329813295,28.70147011496804,145.61309930253157,96.89904818850071,-10.07872,PGT13K  ,False,False,False,6434.0,2125.98,2240.28,1602470469.334,1602470469.551,9660.0,DE,3
965,0 days 02:41:10.000000000,4bb859,40.79740905761719,28.71807861328125,142.9978509985134,96.81821457165186,-5.8521600000000005,PGT13K  ,False,False,False,6434.0,2034.54,2148.84,1602470479.167,1602470479.6020002,9670.0,DE,3
966,0 days 02:41:20.000000000,4bb859,40.79585266113281,28.7352294921875,138.33953003647068,96.834311475089,-5.52704,PGT13K  ,False,False,False,6434.0,1981.2,2095.5,1602470489.43,1602470489.8679998,9680.0,DE,3
967,0 days 02:41:30.000000000,4bb859,40.794331178826795,28.75190734863281,135.2136565808837,96.77351290902844,-8.45312,PGT13K  ,False,False,False,6434.0,1912.62,2026.92,1602470499.918,1602470499.918,9690.0,DE,3
968,0 days 02:41:40.000000000,4bb859,40.792934611692274,28.767263239080247,134.19200494691074,96.8253264644756,-9.42848,PGT13K  ,False,False,False,6434.0,1821.18,1927.86,1602470509.528,1602470509.965,9700.0,DE,3
969,0 days 02:41:50.000000000,4bb859,40.79150390625,28.78338623046875,133.68122075448144,96.85153021823494,-7.80288,PGT13K  ,False,False,False,6434.0,1737.36,1851.66,1602470519.798,1602470519.798,9710.0,DE,3
970,0 days 02:42:00.000000000,4bb859,40.790188029661024,28.79785017533736,133.68122075448144,96.85153021823494,-7.152640000000001,PGT13K  ,False,False,False,6434.0,1668.78,1767.84,1602470528.9729998,1602470529.847,9720.0,DE,3
971,0 days 02:42:10.000000000,4bb859,40.78871154785156,28.8140869140625,133.17046473750614,96.87793497895213,-4.55168,PGT13K  ,False,False,False,6434.0,1600.2,1699.26,1602470539.454,1602470539.454,9730.0,DE,3
972,0 days 02:42:20.000000000,4bb859,40.7872552386785,28.82999766956676,132.59887657623383,96.68386410803413,-2.92608,PGT13K  ,False,False,False,6434.0,1562.1,1653.5400000000006,1602470549.508,1602470549.8839998,9740.0,DE,3
973,0 days 02:42:30.000000000,4bb859,40.78582763671875,28.84600830078125,130.55530600812418,96.7889745744388,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1531.62,1623.0600000000006,1602470559.9420002,1602470559.9420002,9750.0,DE,3
974,0 days 02:42:40.000000000,4bb859,40.78450865664725,28.861208829012785,127.94047487820886,96.6963776161997,-2.92608,PGT13K  ,False,False,False,6434.0,1501.14,1592.5800000000006,1602470569.827,1602470569.827,9760.0,DE,3
975,0 days 02:42:50.000000000,4bb859,40.783205193988344,28.875565962357953,124.81497111360737,96.62705943287243,-1.6256000000000002,PGT13K  ,False,False,False,6434.0,1470.66,1562.1,1602470579.6520002,1602470579.6520002,9770.0,DE,3
976,0 days 02:43:00.000000000,4bb859,40.78193664550781,28.8900146484375,121.74945217650148,96.79469842851697,-2.27584,PGT13K  ,False,False,False,6434.0,1455.42,1554.48,1602470589.7,1602470589.7,9780.0,DE,3
977,0 days 02:43:10.000000000,4bb859,40.78070068359375,28.9034423828125,120.72785198290795,96.8524697705538,-2.60096,PGT13K  ,False,False,False,6434.0,1432.5600000000006,1531.62,1602470599.15,1602470599.15,9790.0,DE,3
978,0 days 02:43:20.000000000,4bb859,40.77934135824947,28.91882462935014,120.21709850041586,96.88172363063696,-2.27584,PGT13K  ,False,False,False,6434.0,1409.7,1501.14,1602470609.8579998,1602470609.8579998,9800.0,DE,3
979,0 days 02:43:30.000000000,4bb859,40.77808444782839,28.93255753950639,119.70637662450869,96.9112271190247,-2.27584,PGT13K  ,False,False,False,6434.0,1386.84,1478.2800000000002,1602470619.685,1602470619.903,9810.0,DE,3
980,0 days 02:43:40.000000000,4bb859,40.776827537407314,28.94597833806818,119.70637662450869,96.9112271190247,-3.5763200000000004,PGT13K  ,False,False,False,6434.0,1363.98,1455.42,1602470629.298,1602470629.95,9820.0,DE,3
981,0 days 02:43:50.000000000,4bb859,40.77552795410156,28.96002197265625,119.19568676146393,96.9409834287426,-3.90144,PGT13K  ,False,False,False,6434.0,1325.88,1417.3200000000006,1602470639.129,1602470639.57,9830.0,DE,3
982,0 days 02:44:00.000000000,4bb859,40.77422061208951,28.974442915482953,118.68502932452604,96.97099580722946,-2.92608,PGT13K  ,False,False,False,6434.0,1287.78,1379.22,1602470649.629,1602470649.75,9840.0,DE,3
983,0 days 02:44:10.000000000,4bb859,40.772870597192785,28.98861278187145,118.17440473405588,97.00126755749534,-1.95072,PGT13K  ,False,False,False,6434.0,1264.92,1356.36,1602470659.66,1602470659.88,9850.0,DE,3
984,0 days 02:44:20.000000000,4bb859,40.771660239009535,29.00303233753551,119.23786538865996,94.70205542331621,-2.92608,PGT13K  ,False,False,False,6434.0,1242.0600000000004,1325.88,1602470669.929,1602470669.929,9860.0,DE,3
985,0 days 02:44:30.000000000,4bb859,40.7728271484375,29.016845703125,118.03995772090114,75.35811545876662,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1203.96,1287.78,1602470679.981,1602470679.981,9870.0,DE,3
986,0 days 02:44:40.000000000,4bb859,40.77745056152344,29.0289306640625,115.57600161963265,56.805068859895236,-2.92608,PGT13K  ,False,False,False,6434.0,1173.48,1257.3,1602470689.806,1602470689.806,9880.0,DE,3
987,0 days 02:44:50.000000000,4bb859,40.783205193988344,29.03929970481179,112.76654724409923,52.97327123257036,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1143.0,1226.82,1602470699.201,1602470699.637,9890.0,DE,3
988,0 days 02:45:00.000000000,4bb859,40.78958129882813,29.050048828125,110.63536549196192,51.79788250028634,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1112.52,1203.96,1602470709.687,1602470709.687,9900.0,DE,3
989,0 days 02:45:10.000000000,4bb859,40.795806884765625,29.06060791015625,109.06334130457182,52.85984124766185,-3.5763200000000004,PGT13K  ,False,False,False,6434.0,1082.04,1165.86,1602470719.954,1602470719.954,9910.0,DE,3
990,0 days 02:45:20.000000000,4bb859,40.80162048339844,29.07110595703125,107.22795098673443,54.174727291750536,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1043.94,1127.76,1602470729.995,1602470729.995,9920.0,DE,3
991,0 days 02:45:30.000000000,4bb859,40.80693054199219,29.0809326171875,106.92765256907808,54.39823299592603,-3.2512000000000003,PGT13K  ,False,False,False,6434.0,1013.46,1089.66,1602470739.6139998,1602470739.6139998,9930.0,DE,3
992,0 days 02:45:40.000000000,4bb859,40.81267276052701,29.091359918767754,107.52987197496256,53.952473334154156,-3.5763200000000004,PGT13K  ,False,False,False,6434.0,975.36,1051.56,1602470749.88,1602470749.88,9940.0,DE,3
993,0 days 02:45:50.000000000,4bb859,40.81828308105469,29.1015625,106.81126128266949,54.013204355642735,-3.5763200000000004,PGT13K  ,False,False,False,6434.0,944.88,1021.08,1602470759.7129998,1602470759.7129998,9950.0,DE,3
994,0 days 02:46:00.000000000,4bb859,40.82386779785156,29.11163330078125,105.67661515989144,53.91110647442278,-1.95072,PGT13K  ,False,False,False,6434.0,914.4,990.6,1602470769.549,1602470769.758,9960.0,DE,3
995,0 days 02:46:10.000000000,4bb859,40.82919880495233,29.12169716574929,100.4576231762127,57.12373824778938,-0.32512,PGT13K  ,False,False,False,6434.0,899.1600000000003,975.36,1602470779.75,1602470779.974,9970.0,DE,3
996,0 days 02:46:20.000000000,4bb859,40.833251953125,29.13177490234375,95.2610833470012,64.40362573785576,0.0,PGT13K  ,False,False,False,6434.0,899.1600000000003,975.36,1602470789.639,1602470789.992,9980.0,DE,3
997,0 days 02:46:30.000000000,4bb859,40.837005615234375,29.1422119140625,94.11091799927028,64.415465455963,0.0,PGT13K  ,False,False,False,6434.0,899.1600000000003,975.36,1602470799.905,1602470799.905,9990.0,DE,3
998,0 days 02:46:40.000000000,4bb859,40.840604103217686,29.152034412730824,93.64717919766527,64.27954286834158,-5.2019199999999985,PGT13K  ,False,False,False,6434.0,876.3000000000003,952.5,1602470809.7389998,1602470809.955,10000.0,DE,3
999,0 days 02:46:50.000000000,4bb859,40.84432828224311,29.162146828391336,93.40948843658647,63.85830894683338,-5.8521600000000005,PGT13K  ,False,False,False,6434.0,815.34,891.5400000000003,1602470819.92,1602470819.92,10010.0,DE,3
1000,0 days 02:47:00.000000000,4bb859,40.84800590903072,29.17194713245739,92.94794470839894,63.718588978679826,-5.52704,PGT13K  ,False,False,False,6434.0,762.0,838.2,1602470829.774,1602470829.774,10020.0,DE,3
1001,0 days 02:47:10.000000000,4bb859,40.85168353581832,29.18180985884233,90.42075907610182,64.01809183701988,-5.52704,PGT13K  ,False,False,False,6434.0,708.6600000000003,777.2400000000001,1602470839.8820002,1602470839.8820002,10030.0,DE,3
1002,0 days 02:47:20.000000000,4bb859,40.85508728027344,29.1910400390625,87.65799697879608,63.8860873697093,-5.52704,PGT13K  ,False,False,False,6434.0,655.32,723.9000000000003,1602470849.7129998,1602470849.7129998,10040.0,DE,3
1003,0 days 02:47:30.000000000,4bb859,40.8585205078125,29.2001953125,82.5951016782392,63.75414206399655,-6.1772800000000005,PGT13K  ,False,False,False,6434.0,609.6,685.8000000000002,1602470859.896,1602470859.98,10050.0,DE,3
1004,0 days 02:47:40.000000000,4bb859,40.86154174804688,29.20843505859375,78.91812416332188,64.10309089125074,-4.22656,PGT13K  ,False,False,False,6434.0,556.26,624.84,1602470869.592,1602470869.976,10060.0,DE,3
1005,0 days 02:47:50.000000000,4bb859,40.864671610169495,29.21689120205966,74.54291784830707,63.788621982168465,-4.55168,PGT13K  ,False,False,False,6434.0,510.54,571.5,1602470879.86,1602470879.86,10070.0,DE,3
1006,0 days 02:48:00.000000000,4bb859,40.86744689941406,29.22442626953125,71.55396399407272,63.98762408787018,-3.90144,PGT13K  ,False,False,False,6434.0,472.44,533.4,1602470889.691,1602470889.691,10080.0,DE,3
1007,0 days 02:48:10.000000000,4bb859,40.87030443094545,29.232059825550426,71.32984505198088,64.3589941756947,-3.90144,PGT13K  ,False,False,False,6434.0,426.72,487.68,1602470899.74,1602470899.958,10090.0,DE,3
1008,0 days 02:48:20.000000000,4bb859,40.87303161621094,29.2396240234375,72.0166478890693,64.16712340048582,-4.22656,PGT13K  ,False,False,False,6434.0,388.62,449.58,1602470909.569,1602470909.901,10100.0,DE,3
1009,0 days 02:48:30.000000000,4bb859,40.87600708007813,29.24774169921875,72.24229956584936,63.79988515865266,-4.22656,PGT13K  ,False,False,False,6434.0,342.9000000000001,411.48,1602470919.994,1602470919.994,10110.0,DE,3
1010,0 days 02:48:40.000000000,4bb859,40.878683833752646,29.2550312389027,71.32984505198088,64.3589941756947,-4.22656,PGT13K  ,False,False,False,6434.0,304.8,358.14,1602470929.6079998,1602470929.6079998,10120.0,DE,3
1011,0 days 02:48:50.000000000,4bb859,40.88150024414063,29.26275634765625,70.17966534702883,64.3741397686576,-3.90144,PGT13K  ,False,False,False,6434.0,259.08000000000004,335.28,1602470939.8820002,1602470939.8820002,10130.0,DE,3
1012,0 days 02:49:00.000000000,4bb859,40.88420104980469,29.2701416015625,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,220.98,281.94,1602470949.711,1602470949.931,10140.0,DE,3
1013,0 days 02:49:10.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10150.0,DE,3
1014,0 days 02:49:20.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10160.0,DE,3
1015,0 days 02:49:30.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10170.0,DE,3
1016,0 days 02:49:40.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10180.0,DE,3
1017,0 days 02:49:50.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10190.0,DE,3
1018,0 days 02:50:00.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10200.0,DE,3
1019,0 days 02:50:10.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10210.0,DE,3
1020,0 days 02:50:20.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10220.0,DE,3
1021,0 days 02:50:30.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10230.0,DE,3
1022,0 days 02:50:40.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10240.0,DE,3
1023,0 days 02:50:50.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10250.0,DE,3
1024,0 days 02:51:00.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10260.0,DE,3
1025,0 days 02:51:10.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10270.0,DE,3
1026,0 days 02:51:20.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10280.0,DE,3
1027,0 days 02:51:30.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10290.0,DE,3
1028,0 days 02:51:40.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10300.0,DE,3
1029,0 days 02:51:50.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10310.0,DE,3
1030,0 days 02:52:00.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10320.0,DE,3
1031,0 days 02:52:10.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10330.0,DE,3
1032,0 days 02:52:20.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10340.0,DE,3
1033,0 days 02:52:30.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10350.0,DE,3
1034,0 days 02:52:40.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10360.0,DE,3
1035,0 days 02:52:50.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10370.0,DE,3
1036,0 days 02:53:00.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10380.0,DE,3
1037,0 days 02:53:10.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10390.0,DE,3
1038,0 days 02:53:20.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10400.0,DE,3
1039,0 days 02:53:30.000000000,4bb859,40.88447570800781,29.2708740234375,69.25341107268719,64.00598419603678,-4.22656,PGT13K  ,False,False,False,6434.0,213.36,274.32000000000005,1602470950.805,1602470950.805,10410.0,DE,3
